adj_amb,cond_group,item,verb_bias,explanation,pronoun,pronoun_type,new_sent,question_answers,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,adj,german_adj_freq,german_adj_length,verb,german_verb_freq,german_verb_length,Susanne_avgRating_Score,story,question,left,right,left_pronoun,right_pronoun,correct,Context,context,context_story,target_story,full_text,context_region_count,target_region_count,total_region_count,context_article_chunk_count,q_type,Intended referent,intended_answer_text,intended_answer_side,intended_answer_key,correct_response,type1_ambiguous,real_NP1_gender,real_NP2_gender,generated_version,Causality
nonamb,5,97,NP1,NP2-Causality,sie,sie,"Jürgen verstimmte Barbara, weil sie an dem Sonntag verletzlich war und jede Bemerkung verinnerlichte.",Was verinnerlichte sie? (jede Bemerkung / den Ablauf),exasperated,StimExp,11.0,3.0,-1.64,74,überfürsorglich,1.5,11.0,verstimmte,0.02,22.0,75.0,"Am_Sonntagmorgen war zu Hause bereits früh klar, dass der_Tag nicht wie gewohnt verlaufen würde.
Jürgen verstimmte Barbara,
weil_sie an dem Sonntag verletzlich_war und jede_Bemerkung verinnerlichte.",Was verinnerlichte sie?,jede Bemerkung,den Ablauf,,,F,"Am Sonntagmorgen war zu Hause bereits früh klar, dass der Tag nicht wie gewohnt verlaufen würde.","Am Sonntagmorgen war zu Hause bereits früh klar, dass der Tag nicht wie gewohnt verlaufen würde.","Am_Sonntagmorgen war zu Hause bereits früh klar, dass der_Tag nicht wie gewohnt verlaufen würde.","Jürgen verstimmte Barbara,
weil_sie an dem Sonntag verletzlich_war und jede_Bemerkung verinnerlichte.","Am Sonntagmorgen war zu Hause bereits früh klar, dass der Tag nicht wie gewohnt verlaufen würde. Jürgen verstimmte Barbara, weil sie an dem Sonntag verletzlich war und jede Bemerkung verinnerlichte.",14,11,25,2,6,NP2,jede Bemerkung,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,97,NP1,NP2-Causality,er,amb,"Jürgen verstimmte Klaus, weil er an dem Sonntag verletzlich war und jede Bemerkung verinnerlichte.",Was verinnerlichte er? (jede Bemerkung / den Ablauf),exasperated,StimExp,11.0,3.0,-1.64,74,überfürsorglich,1.5,11.0,verstimmte,0.02,22.0,75.0,"Am_Sonntagmorgen war zu Hause bereits früh klar, dass der_Tag nicht wie gewohnt verlaufen würde.
Jürgen verstimmte Klaus,
weil_er an dem Sonntag verletzlich_war und jede_Bemerkung verinnerlichte.",Was verinnerlichte er?,jede Bemerkung,den Ablauf,,,F,"Am Sonntagmorgen war zu Hause bereits früh klar, dass der Tag nicht wie gewohnt verlaufen würde.","Am Sonntagmorgen war zu Hause bereits früh klar, dass der Tag nicht wie gewohnt verlaufen würde.","Am_Sonntagmorgen war zu Hause bereits früh klar, dass der_Tag nicht wie gewohnt verlaufen würde.","Jürgen verstimmte Klaus,
weil_er an dem Sonntag verletzlich_war und jede_Bemerkung verinnerlichte.","Am Sonntagmorgen war zu Hause bereits früh klar, dass der Tag nicht wie gewohnt verlaufen würde. Jürgen verstimmte Klaus, weil er an dem Sonntag verletzlich war und jede Bemerkung verinnerlichte.",14,11,25,2,6,NP2,jede Bemerkung,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,97,NP1,NP2-Causality,sie,amb,"Nicole verstimmte Barbara, weil sie an dem Sonntag verletzlich war und jede Bemerkung verinnerlichte.",Was verinnerlichte sie? (jede Bemerkung / den Ablauf),exasperated,StimExp,11.0,3.0,-1.64,74,überfürsorglich,1.5,11.0,verstimmte,0.02,22.0,75.0,"Am_Sonntagmorgen war zu Hause bereits früh klar, dass der_Tag nicht wie gewohnt verlaufen würde.
Nicole verstimmte Barbara,
weil_sie an dem Sonntag verletzlich_war und jede_Bemerkung verinnerlichte.",Was verinnerlichte sie?,jede Bemerkung,den Ablauf,,,F,"Am Sonntagmorgen war zu Hause bereits früh klar, dass der Tag nicht wie gewohnt verlaufen würde.","Am Sonntagmorgen war zu Hause bereits früh klar, dass der Tag nicht wie gewohnt verlaufen würde.","Am_Sonntagmorgen war zu Hause bereits früh klar, dass der_Tag nicht wie gewohnt verlaufen würde.","Nicole verstimmte Barbara,
weil_sie an dem Sonntag verletzlich_war und jede_Bemerkung verinnerlichte.","Am Sonntagmorgen war zu Hause bereits früh klar, dass der Tag nicht wie gewohnt verlaufen würde. Nicole verstimmte Barbara, weil sie an dem Sonntag verletzlich war und jede Bemerkung verinnerlichte.",14,11,25,2,6,NP2,jede Bemerkung,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,97,NP1,NP2-Causality,er,er,"Nicole verstimmte Klaus, weil er an dem Sonntag verletzlich war und jede Bemerkung verinnerlichte.",Was verinnerlichte er? (jede Bemerkung / den Ablauf),exasperated,StimExp,11.0,3.0,-1.64,74,überfürsorglich,1.5,11.0,verstimmte,0.02,22.0,75.0,"Am_Sonntagmorgen war zu Hause bereits früh klar, dass der_Tag nicht wie gewohnt verlaufen würde.
Nicole verstimmte Klaus,
weil_er an dem Sonntag verletzlich_war und jede_Bemerkung verinnerlichte.",Was verinnerlichte er?,jede Bemerkung,den Ablauf,,,F,"Am Sonntagmorgen war zu Hause bereits früh klar, dass der Tag nicht wie gewohnt verlaufen würde.","Am Sonntagmorgen war zu Hause bereits früh klar, dass der Tag nicht wie gewohnt verlaufen würde.","Am_Sonntagmorgen war zu Hause bereits früh klar, dass der_Tag nicht wie gewohnt verlaufen würde.","Nicole verstimmte Klaus,
weil_er an dem Sonntag verletzlich_war und jede_Bemerkung verinnerlichte.","Am Sonntagmorgen war zu Hause bereits früh klar, dass der Tag nicht wie gewohnt verlaufen würde. Nicole verstimmte Klaus, weil er an dem Sonntag verletzlich war und jede Bemerkung verinnerlichte.",14,11,25,2,6,NP2,jede Bemerkung,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,98,NP2,NP1-Causality,er,er,"Thomas führte Lena, weil er an dieser Stelle erfahren war und den Weg kannte.",Wer war an dieser Stelle erfahren? (Thomas / Lena),guided,AgP,6.0,475.0,1.27,-73,vom Fach,0.49,7.0,führte,68.41,6.0,56.25,"Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.
Thomas führte Lena,
weil_er an dieser Stelle erfahren_war und den_Weg kannte.",Wer war an dieser Stelle erfahren?,Thomas,Lena,er,sie,F,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.,"Thomas führte Lena,
weil_er an dieser Stelle erfahren_war und den_Weg kannte.","Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen. Thomas führte Lena, weil er an dieser Stelle erfahren war und den Weg kannte.",12,11,23,2,1,NP1,Thomas,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,98,NP2,NP1-Causality,er,amb,"Thomas führte Philipp, weil er an dieser Stelle erfahren war und den Weg kannte.",Wer war an dieser Stelle erfahren? (Thomas / Philipp),guided,AgP,6.0,475.0,1.27,-73,vom Fach,0.49,7.0,führte,68.41,6.0,56.25,"Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.
Thomas führte Philipp,
weil_er an dieser Stelle erfahren_war und den_Weg kannte.",Wer war an dieser Stelle erfahren?,Thomas,Philipp,er,er,FJ,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.,"Thomas führte Philipp,
weil_er an dieser Stelle erfahren_war und den_Weg kannte.","Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen. Thomas führte Philipp, weil er an dieser Stelle erfahren war und den Weg kannte.",12,11,23,2,1,NP1,Thomas,left,F,FJ,True,male,male,both_male,NP1-Causality
nonamb,3,98,NP2,NP1-Causality,sie,amb,"Daniela führte Lena, weil sie an dieser Stelle erfahren war und den Weg kannte.",Wer war an dieser Stelle erfahren? (Daniela / Lena),guided,AgP,6.0,475.0,1.27,-73,vom Fach,0.49,7.0,führte,68.41,6.0,56.25,"Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.
Daniela führte Lena,
weil_sie an dieser Stelle erfahren_war und den_Weg kannte.",Wer war an dieser Stelle erfahren?,Daniela,Lena,sie,sie,FJ,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.,"Daniela führte Lena,
weil_sie an dieser Stelle erfahren_war und den_Weg kannte.","Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen. Daniela führte Lena, weil sie an dieser Stelle erfahren war und den Weg kannte.",12,11,23,2,1,NP1,Daniela,left,F,FJ,True,female,female,both_female,NP1-Causality
nonamb,4,98,NP2,NP1-Causality,sie,sie,"Daniela führte Philipp, weil sie an dieser Stelle erfahren war und den Weg kannte.",Wer war an dieser Stelle erfahren? (Daniela / Philipp),guided,AgP,6.0,475.0,1.27,-73,vom Fach,0.49,7.0,führte,68.41,6.0,56.25,"Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.
Daniela führte Philipp,
weil_sie an dieser Stelle erfahren_war und den_Weg kannte.",Wer war an dieser Stelle erfahren?,Daniela,Philipp,sie,er,F,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.,"Daniela führte Philipp,
weil_sie an dieser Stelle erfahren_war und den_Weg kannte.","Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen. Daniela führte Philipp, weil sie an dieser Stelle erfahren war und den Weg kannte.",12,11,23,2,1,NP1,Daniela,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,98,NP2,NP2-Causality,sie,sie,"Thomas führte Lena, weil sie an dieser Stelle unerfahren war und die Orientierung verlor.",Wer war an dieser Stelle unerfahren? (Thomas / Lena),guided,AgP,6.0,475.0,1.27,-73,neugierig,12.44,9.0,führte,68.41,6.0,56.25,"Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.
Thomas führte Lena,
weil_sie an dieser Stelle unerfahren_war und die_Orientierung verlor.",Wer war an dieser Stelle unerfahren?,Thomas,Lena,er,sie,J,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.,"Thomas führte Lena,
weil_sie an dieser Stelle unerfahren_war und die_Orientierung verlor.","Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen. Thomas führte Lena, weil sie an dieser Stelle unerfahren war und die Orientierung verlor.",12,11,23,2,1,NP2,Lena,right,J,J,False,male,female,original,NP2-Causality
nonamb,6,98,NP2,NP2-Causality,er,amb,"Thomas führte Philipp, weil er an dieser Stelle unerfahren war und die Orientierung verlor.",Wer war an dieser Stelle unerfahren? (Thomas / Philipp),guided,AgP,6.0,475.0,1.27,-73,neugierig,12.44,9.0,führte,68.41,6.0,56.25,"Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.
Thomas führte Philipp,
weil_er an dieser Stelle unerfahren_war und die_Orientierung verlor.",Wer war an dieser Stelle unerfahren?,Thomas,Philipp,er,er,FJ,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.,"Thomas führte Philipp,
weil_er an dieser Stelle unerfahren_war und die_Orientierung verlor.","Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen. Thomas führte Philipp, weil er an dieser Stelle unerfahren war und die Orientierung verlor.",12,11,23,2,1,NP2,Philipp,right,J,FJ,True,male,male,both_male,NP2-Causality
nonamb,7,98,NP2,NP2-Causality,sie,amb,"Daniela führte Lena, weil sie an dieser Stelle unerfahren war und die Orientierung verlor.",Wer war an dieser Stelle unerfahren? (Daniela / Lena),guided,AgP,6.0,475.0,1.27,-73,neugierig,12.44,9.0,führte,68.41,6.0,56.25,"Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.
Daniela führte Lena,
weil_sie an dieser Stelle unerfahren_war und die_Orientierung verlor.",Wer war an dieser Stelle unerfahren?,Daniela,Lena,sie,sie,FJ,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.,"Daniela führte Lena,
weil_sie an dieser Stelle unerfahren_war und die_Orientierung verlor.","Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen. Daniela führte Lena, weil sie an dieser Stelle unerfahren war und die Orientierung verlor.",12,11,23,2,1,NP2,Lena,right,J,FJ,True,female,female,both_female,NP2-Causality
nonamb,8,98,NP2,NP2-Causality,er,er,"Daniela führte Philipp, weil er an dieser Stelle unerfahren war und die Orientierung verlor.",Wer war an dieser Stelle unerfahren? (Daniela / Philipp),guided,AgP,6.0,475.0,1.27,-73,neugierig,12.44,9.0,führte,68.41,6.0,56.25,"Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.
Daniela führte Philipp,
weil_er an dieser Stelle unerfahren_war und die_Orientierung verlor.",Wer war an dieser Stelle unerfahren?,Daniela,Philipp,sie,er,J,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen.,Auf einer_Wanderung durch unbekanntes Gelände war der_Weg nicht überall leicht zu erkennen.,"Daniela führte Philipp,
weil_er an dieser Stelle unerfahren_war und die_Orientierung verlor.","Auf einer Wanderung durch unbekanntes Gelände war der Weg nicht überall leicht zu erkennen. Daniela führte Philipp, weil er an dieser Stelle unerfahren war und die Orientierung verlor.",12,11,23,2,1,NP2,Philipp,right,J,J,False,female,male,swapped,NP2-Causality
nonamb,1,99,neutral,NP1-Causality,er,er,"Uwe kränkte Johanna, weil er bis zum Ende gemein war und jeden Erfolg kleinredete.",Wer war bis zum Ende gemein? (Uwe / Johanna),insulted,StimExp,8.0,20.0,-1.91,6,neidisch,2.65,8.0,kränkte,0.11,7.0,87.5,"Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.
Uwe kränkte Johanna,
weil_er bis zum Ende gemein_war und jeden_Erfolg kleinredete.",Wer war bis zum Ende gemein?,Uwe,Johanna,er,sie,F,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.,"Uwe kränkte Johanna,
weil_er bis zum Ende gemein_war und jeden_Erfolg kleinredete.","Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte. Uwe kränkte Johanna, weil er bis zum Ende gemein war und jeden Erfolg kleinredete.",8,11,19,1,1,NP1,Uwe,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,99,neutral,NP1-Causality,er,amb,"Uwe kränkte Martin, weil er bis zum Ende gemein war und jeden Erfolg kleinredete.",Wer war bis zum Ende gemein? (Uwe / Martin),insulted,StimExp,8.0,20.0,-1.91,6,neidisch,2.65,8.0,kränkte,0.11,7.0,87.5,"Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.
Uwe kränkte Martin,
weil_er bis zum Ende gemein_war und jeden_Erfolg kleinredete.",Wer war bis zum Ende gemein?,Uwe,Martin,er,er,FJ,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.,"Uwe kränkte Martin,
weil_er bis zum Ende gemein_war und jeden_Erfolg kleinredete.","Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte. Uwe kränkte Martin, weil er bis zum Ende gemein war und jeden Erfolg kleinredete.",8,11,19,1,1,NP1,Uwe,left,F,FJ,True,male,male,both_male,NP1-Causality
nonamb,3,99,neutral,NP1-Causality,sie,amb,"Linda kränkte Johanna, weil sie bis zum Ende gemein war und jeden Erfolg kleinredete.",Wer war bis zum Ende gemein? (Linda / Johanna),insulted,StimExp,8.0,20.0,-1.91,6,neidisch,2.65,8.0,kränkte,0.11,7.0,87.5,"Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.
Linda kränkte Johanna,
weil_sie bis zum Ende gemein_war und jeden_Erfolg kleinredete.",Wer war bis zum Ende gemein?,Linda,Johanna,sie,sie,FJ,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.,"Linda kränkte Johanna,
weil_sie bis zum Ende gemein_war und jeden_Erfolg kleinredete.","Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte. Linda kränkte Johanna, weil sie bis zum Ende gemein war und jeden Erfolg kleinredete.",8,11,19,1,1,NP1,Linda,left,F,FJ,True,female,female,both_female,NP1-Causality
nonamb,4,99,neutral,NP1-Causality,sie,sie,"Linda kränkte Martin, weil sie bis zum Ende gemein war und jeden Erfolg kleinredete.",Wer war bis zum Ende gemein? (Linda / Martin),insulted,StimExp,8.0,20.0,-1.91,6,neidisch,2.65,8.0,kränkte,0.11,7.0,87.5,"Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.
Linda kränkte Martin,
weil_sie bis zum Ende gemein_war und jeden_Erfolg kleinredete.",Wer war bis zum Ende gemein?,Linda,Martin,sie,er,F,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.,"Linda kränkte Martin,
weil_sie bis zum Ende gemein_war und jeden_Erfolg kleinredete.","Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte. Linda kränkte Martin, weil sie bis zum Ende gemein war und jeden Erfolg kleinredete.",8,11,19,1,1,NP1,Linda,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,99,neutral,NP2-Causality,sie,sie,"Uwe kränkte Johanna, weil sie bis zum Ende verletzlich war und jede Bemerkung übelnahm.",Wer war bis zum Ende verletzlich? (Uwe / Johanna),insulted,StimExp,8.0,20.0,-1.91,6,tatkräftig,4.42,10.0,kränkte,0.11,7.0,87.5,"Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.
Uwe kränkte Johanna,
weil_sie bis zum Ende verletzlich_war und jede_Bemerkung übelnahm.",Wer war bis zum Ende verletzlich?,Uwe,Johanna,er,sie,J,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.,"Uwe kränkte Johanna,
weil_sie bis zum Ende verletzlich_war und jede_Bemerkung übelnahm.","Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte. Uwe kränkte Johanna, weil sie bis zum Ende verletzlich war und jede Bemerkung übelnahm.",8,11,19,1,1,NP2,Johanna,right,J,J,False,male,female,original,NP2-Causality
nonamb,6,99,neutral,NP2-Causality,er,amb,"Uwe kränkte Martin, weil er bis zum Ende verletzlich war und jede Bemerkung übelnahm.",Wer war bis zum Ende verletzlich? (Uwe / Martin),insulted,StimExp,8.0,20.0,-1.91,6,tatkräftig,4.42,10.0,kränkte,0.11,7.0,87.5,"Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.
Uwe kränkte Martin,
weil_er bis zum Ende verletzlich_war und jede_Bemerkung übelnahm.",Wer war bis zum Ende verletzlich?,Uwe,Martin,er,er,FJ,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.,"Uwe kränkte Martin,
weil_er bis zum Ende verletzlich_war und jede_Bemerkung übelnahm.","Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte. Uwe kränkte Martin, weil er bis zum Ende verletzlich war und jede Bemerkung übelnahm.",8,11,19,1,1,NP2,Martin,right,J,FJ,True,male,male,both_male,NP2-Causality
nonamb,7,99,neutral,NP2-Causality,sie,amb,"Linda kränkte Johanna, weil sie bis zum Ende verletzlich war und jede Bemerkung übelnahm.",Wer war bis zum Ende verletzlich? (Linda / Johanna),insulted,StimExp,8.0,20.0,-1.91,6,tatkräftig,4.42,10.0,kränkte,0.11,7.0,87.5,"Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.
Linda kränkte Johanna,
weil_sie bis zum Ende verletzlich_war und jede_Bemerkung übelnahm.",Wer war bis zum Ende verletzlich?,Linda,Johanna,sie,sie,FJ,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.,"Linda kränkte Johanna,
weil_sie bis zum Ende verletzlich_war und jede_Bemerkung übelnahm.","Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte. Linda kränkte Johanna, weil sie bis zum Ende verletzlich war und jede Bemerkung übelnahm.",8,11,19,1,1,NP2,Johanna,right,J,FJ,True,female,female,both_female,NP2-Causality
nonamb,8,99,neutral,NP2-Causality,er,er,"Linda kränkte Martin, weil er bis zum Ende verletzlich war und jede Bemerkung übelnahm.",Wer war bis zum Ende verletzlich? (Linda / Martin),insulted,StimExp,8.0,20.0,-1.91,6,tatkräftig,4.42,10.0,kränkte,0.11,7.0,87.5,"Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.
Linda kränkte Martin,
weil_er bis zum Ende verletzlich_war und jede_Bemerkung übelnahm.",Wer war bis zum Ende verletzlich?,Linda,Martin,sie,er,J,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte.,Bei einer_hitzigen_Diskussion fielen auf beiden Seiten scharfe Worte.,"Linda kränkte Martin,
weil_er bis zum Ende verletzlich_war und jede_Bemerkung übelnahm.","Bei einer hitzigen Diskussion fielen auf beiden Seiten scharfe Worte. Linda kränkte Martin, weil er bis zum Ende verletzlich war und jede Bemerkung übelnahm.",8,11,19,1,1,NP2,Martin,right,J,J,False,female,male,swapped,NP2-Causality
nonamb,1,100,NP1,NP1-Causality,er,er,"Tobias belog Jana, weil er in der Vorlesung egoistisch war und die Verantwortung mied.",Wer war in der Vorlesung egoistisch? (Tobias / Jana),lied to,AgP,4.0,133.0,-2.45,78,hemmungslos,2.14,11.0,belog,0.03,5.0,75.0,"Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.
Tobias belog Jana,
weil_er in der Vorlesung egoistisch_war und die_Verantwortung mied.",Wer war in der Vorlesung egoistisch?,Tobias,Jana,er,sie,F,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.,"Tobias belog Jana,
weil_er in der Vorlesung egoistisch_war und die_Verantwortung mied.","Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden. Tobias belog Jana, weil er in der Vorlesung egoistisch war und die Verantwortung mied.",10,11,21,4,1,NP1,Tobias,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,100,NP1,NP1-Causality,er,amb,"Tobias belog Peter, weil er in der Vorlesung egoistisch war und die Verantwortung mied.",Wer war in der Vorlesung egoistisch? (Tobias / Peter),lied to,AgP,4.0,133.0,-2.45,78,hemmungslos,2.14,11.0,belog,0.03,5.0,75.0,"Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.
Tobias belog Peter,
weil_er in der Vorlesung egoistisch_war und die_Verantwortung mied.",Wer war in der Vorlesung egoistisch?,Tobias,Peter,er,er,FJ,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.,"Tobias belog Peter,
weil_er in der Vorlesung egoistisch_war und die_Verantwortung mied.","Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden. Tobias belog Peter, weil er in der Vorlesung egoistisch war und die Verantwortung mied.",10,11,21,4,1,NP1,Tobias,left,F,FJ,True,male,male,both_male,NP1-Causality
nonamb,3,100,NP1,NP1-Causality,sie,amb,"Sabine belog Jana, weil sie in der Vorlesung egoistisch war und die Verantwortung mied.",Wer war in der Vorlesung egoistisch? (Sabine / Jana),lied to,AgP,4.0,133.0,-2.45,78,hemmungslos,2.14,11.0,belog,0.03,5.0,75.0,"Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.
Sabine belog Jana,
weil_sie in der Vorlesung egoistisch_war und die_Verantwortung mied.",Wer war in der Vorlesung egoistisch?,Sabine,Jana,sie,sie,FJ,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.,"Sabine belog Jana,
weil_sie in der Vorlesung egoistisch_war und die_Verantwortung mied.","Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden. Sabine belog Jana, weil sie in der Vorlesung egoistisch war und die Verantwortung mied.",10,11,21,4,1,NP1,Sabine,left,F,FJ,True,female,female,both_female,NP1-Causality
